"Enhancer","Pvalue","Coeff","Exp_Pvalue","Trials","bh"
"mm10_chr16.41822752.41823252",0.731413875739863,0.160976534924906,0.216,1000,0.66156655002879
"mm10_chr16.41835765.41836265",0.691199078688528,-0.214850333264486,0.245,1000,0.66156655002879
"mm10_chr16.41846846.41847346",0.814569828563378,0.118330412813902,0.265,1000,0.66156655002879
"mm10_chr16.41861841.41862341",0.6508843351862,-0.33292992333064,0.309,1000,0.66156655002879
"mm10_chr16.41882351.41882851",0.830983861036754,0.0858104011559237,0.44,1000,0.66156655002879
"mm10_chr16.41903696.41904196",0.802461321364642,0.0786907485643407,0.23,1000,0.66156655002879
"mm10_chr16.41904801.41905301",0.857145646919028,0.116032258771195,0.214,1000,0.66156655002879
"mm10_chr16.41912734.41913234",0.747811774539361,0.12367472737842,0.409,1000,0.66156655002879
"mm10_chr16.41916217.41916717",0.882208976890285,-0.101634419950786,0.355,1000,0.66156655002879
"mm10_chr16.41930529.41931029",0.756547881846181,0.128472255337755,0.171,1000,0.66156655002879
"mm10_chr16.41938288.41938788",0.749947276800795,-0.0890403854139193,0.19,1000,0.66156655002879
"mm10_chr16.41942118.41942618",0.998963672622314,0.000473118742728093,0.389,1000,0.66156655002879
"mm10_chr16.41953751.41954251",0.99776365800836,0.00101200149006092,0.419,1000,0.66156655002879
"mm10_chr16.41969127.41969627",0.881990545595962,0.0639363949705587,0.286,1000,0.66156655002879
"mm10_chr16.41975968.41976468",0.711490440476502,0.152287209083229,0.187,1000,0.66156655002879
"mm10_chr16.41976852.41977352",0.999927670863042,-2.85015037554265e-05,0.633,1000,0.760592587312901
"mm10_chr16.41985433.41985933",0.998059072259826,-0.000812559366053538,0.386,1000,0.66156655002879
"mm10_chr16.42002916.42003416",0.989841432174576,-0.00758031516196493,0.235,1000,0.66156655002879
"mm10_chr16.42003512.42004012",0.00806394688185646,-14.8333872127015,3.4e-05,1000000,0.143293
"mm10_chr16.42014899.42015399",0.999335374931375,-0.000166327537438278,0.5,1000,0.675942261427426
"mm10_chr16.42032064.42032564",0.792035393100295,-0.0722674614869094,0.201,1000,0.66156655002879
"mm10_chr16.42048022.42048522",0.994442463576778,0.00248010508463626,0.335,1000,0.66156655002879
"mm10_chr16.42059875.42060375",0.999565610219702,-0.000257808701029848,0.611,1000,0.744452009251229
"mm10_chr16.42060726.42061226",0.998142932076725,-0.0013966818722946,0.45,1000,0.662567145969499
"mm10_chr16.42064768.42065268",0.707421510168831,-0.114538427522703,0.122,1000,0.66156655002879
"mm10_chr16.42068319.42068819",0.821325033675022,0.0614532247760117,0.14,1000,0.66156655002879
"mm10_chr16.42078312.42078812",0.872342952292822,-0.0779995534501343,0.325,1000,0.66156655002879
"mm10_chr16.42078937.42079437",0.763009085011981,0.0944357767045264,0.221,1000,0.66156655002879
"mm10_chr16.42079716.42080216",0.783944433802708,0.103244237259081,0.305,1000,0.66156655002879
"mm10_chr16.42097454.42097954",0.732884992229299,-0.277231180491084,0.205,1000,0.66156655002879
"mm10_chr16.42110830.42111330",0.821242316729209,-0.0821051633122232,0.315,1000,0.66156655002879
"mm10_chr16.42164890.42165390",0.999982385969319,1.35944239295847e-05,0.917,1000,0.956578447449027
"mm10_chr16.42169701.42170201",0.734002957362158,0.206089797270216,0.139,1000,0.66156655002879
"mm10_chr16.42171904.42172404",0.779564014977325,0.10614620089846,0.229,1000,0.66156655002879
"mm10_chr16.42172473.42172973",0.713198202320248,-0.129827959509692,0.53,1000,0.690981787247206
"mm10_chr16.42189366.42189866",0.817892312455604,0.0763082521087993,0.238,1000,0.66156655002879
"mm10_chr16.42190608.42191108",0.999051852784782,0.000683823065305157,0.546,1000,0.70019915560458
"mm10_chr16.42303308.42303808",0.757270911757463,0.12758719361931,0.294,1000,0.66156655002879
"mm10_chr16.42306958.42307458",0.999950518360177,2.30302543097376e-05,0.853,1000,0.918695032742374
"mm10_chr16.42309762.42310262",0.747942653541978,0.121028422557325,0.211,1000,0.66156655002879
"mm10_chr16.42368769.42369269",0.821170153558814,0.0911897470578093,0.507,1000,0.679466253279275
"mm10_chr16.42370194.42370694",0.752091518653275,-0.137108652312776,0.336,1000,0.66156655002879
"mm10_chr16.42444217.42444717",0.696137030823259,-0.130045674060558,0.171,1000,0.66156655002879
"mm10_chr16.42444933.42445433",0.999411976310913,-0.000249236035965159,0.226,1000,0.66156655002879
"mm10_chr16.42575456.42575956",0.950476988802067,-0.0224586502333384,0.511,1000,0.681629846494698
"mm10_chr16.42608084.42608584",0.723898726640816,0.13380797449724,0.2,1000,0.66156655002879
"mm10_chr16.42694192.42694692",0.867913795263365,0.0558065639628637,0.335,1000,0.66156655002879
"mm10_chr16.42702109.42702609",0.750323290693544,-0.115965552890334,0.249,1000,0.66156655002879
"mm10_chr16.42717961.42718461",0.998530945480587,0.000383247689433579,0.357,1000,0.66156655002879
"mm10_chr16.42746029.42746529",0.732917710836194,0.132611517421836,0.392,1000,0.66156655002879
"mm10_chr16.43080350.43080850",0.67611262269921,-0.123869466024239,0.23,1000,0.66156655002879
"mm10_chr16.43303067.43303567",0.773871630982341,-0.15406609361813,0.368,1000,0.66156655002879
"mm10_chr16.43303626.43304126",0.844586913594487,-0.0763420670460189,0.335,1000,0.66156655002879
"mm10_chr16.43458541.43459041",0.673771290784027,0.178710513419645,0.169,1000,0.66156655002879
"mm10_chr16.43464133.43464633",0.911919865822096,0.11939575165086,0.43,1000,0.66156655002879
"mm10_chr16.43464819.43465319",0.729586656135631,-0.144499354878629,0.181,1000,0.66156655002879
"mm10_chr16.43482101.43482601",0.999414879751942,0.000303701676416427,0.478,1000,0.667588252350773
"mm10_chr16.43534048.43534548",0.999829737678887,-6.02648639883557e-05,0.726,1000,0.829756474576271
"mm10_chr16.43540030.43540530",0.725688859049584,0.917976947918274,0.397,1000,0.66156655002879
"mm10_chr16.43553768.43554268",0.746499774631556,-0.130778194344922,0.321,1000,0.66156655002879
"mm10_chr16.43570768.43571268",0.813874075932157,-0.105292054813489,0.435,1000,0.66156655002879
"mm10_chr16.43573178.43573678",0.798408394372195,0.13151495456008,0.344,1000,0.66156655002879
"mm10_chr16.43573939.43574439",0.761832011996639,0.232512652361613,0.408,1000,0.66156655002879
"mm10_chr16.43578225.43578725",0.99908667473257,-0.000656636022092667,0.355,1000,0.66156655002879
"mm10_chr16.43583126.43583626",0.995825387743462,-0.00301476949711381,0.225,1000,0.66156655002879
"mm10_chr16.43592751.43593251",0.999337145444594,0.000558680899233738,0.665,1000,0.783462855545461
"mm10_chr16.43801976.43802476",0.817782417224998,0.25223652745409,0.312,1000,0.66156655002879
"mm10_chr16.43803853.43804353",0.873602589994987,-0.0914457501216488,0.22,1000,0.66156655002879
"mm10_chr16.44237767.44238267",0.998997889369273,0.000681957809666229,0.444,1000,0.661653215469613
"mm10_chr16.44238685.44239185",0.865340047217972,-0.0536897862483957,0.309,1000,0.66156655002879
"mm10_chr16.44242533.44243033",0.998196591845945,-0.00136555080677909,0.342,1000,0.66156655002879
"mm10_chr16.44691571.44692071",0.673064999920616,0.171668120235029,0.287,1000,0.66156655002879
"mm10_chr16.44993520.44994020",0.999067505147695,-0.000373330984729126,0.46,1000,0.663218302330554
"mm10_chr16.45070369.45070869",0.999183993371572,0.000305956381565082,0.59,1000,0.729408917571135
"mm10_chr16.45256968.45257468",0.706324992334292,-0.228069673425305,0.566,1000,0.713632848434987
"mm10_chr16.45877090.45877590",0.999940744819214,2.84571468185967e-05,0.856,1000,0.920632109477176
"mm10_chr16.45930278.45930778",0.999994685948327,-9.65603475120867e-07,0.98,1000,0.991349534953495
"mm10_chr16.46290173.46290673",0.787159065613679,0.0993624082493722,0.369,1000,0.66156655002879
"mm10_chr16.46375937.46376437",0.878219425990238,-0.060280892646846,0.202,1000,0.66156655002879
"mm10_chr16.46523972.46524472",0.99989199532685,-3.99690589551636e-05,0.838,1000,0.908547430702939
"mm10_chr16.46581061.46581561",0.719632265346582,-0.131275451390879,0.339,1000,0.66156655002879
"mm10_chr16.46587069.46587569",0.999978192229454,1.12693962447766e-05,0.987,1000,0.995324878865825
"mm10_chr16.46660767.46661267",0.997506718607386,0.00103812063708136,0.549,1000,0.702096950386891
"mm10_chr16.46677626.46678126",0.99848014113777,0.000598733094309373,0.32,1000,0.66156655002879
"mm10_chr16.46828995.46829495",0.999726047873021,-0.000105608414265224,0.711,1000,0.817824645196506
"mm10_chr16.47417268.47417768",0.758449681637957,0.0792909081598349,0.314,1000,0.66156655002879
"mm10_chr16.47883414.47883914",0.998644258525628,0.000968777291157605,0.589,1000,0.728894255826757
"mm10_chr16.48050852.48051352",0.998498772897364,-0.000661152940820914,0.335,1000,0.66156655002879
"mm10_chr16.48126866.48127366",0.74713760626603,-0.148342681963919,0.327,1000,0.66156655002879
"mm10_chr16.48384455.48384955",0.999978893288565,1.1728295763748e-05,0.957,1000,0.980259205249727
"mm10_chr16.48570322.48570822",0.996237196131822,-0.00190882270981678,0.308,1000,0.66156655002879
"mm10_chr16.48675547.48676047",0.868884535854936,-0.0532140633940348,0.374,1000,0.66156655002879
"mm10_chr16.48720242.48720742",0.998071700413298,-0.000695300769779825,0.311,1000,0.66156655002879
"mm10_chr16.49164325.49164825",0.999343718555594,0.000253226223915203,0.393,1000,0.66156655002879
"mm10_chr16.49167302.49167802",0.858561368469643,-0.0951985706351461,0.243,1000,0.66156655002879
"mm10_chr16.49197936.49198436",0.892964211558382,-0.0484021905372555,0.344,1000,0.66156655002879
"mm10_chr16.49331932.49332432",0.698470211654934,-0.254070602925833,0.228,1000,0.66156655002879
"mm10_chr16.49358346.49358846",0.7945579823769,0.0826809835054753,0.104,1000,0.66156655002879
"mm10_chr16.49408206.49408706",0.818626584020225,-0.17018964534151,0.337,1000,0.66156655002879
"mm10_chr16.49500748.49501248",0.773481335722606,0.127995363188424,0.187,1000,0.66156655002879
"mm10_chr16.49504014.49504514",0.838933583045329,-0.105737761378858,0.248,1000,0.66156655002879
"mm10_chr16.49521687.49522187",0.627681599430171,-0.261900237582938,0.245,1000,0.66156655002879
"mm10_chr16.49529811.49530311",0.999526708558358,-0.000252248414694273,0.666,1000,0.784065644750166
"mm10_chr16.49561250.49561750",0.829566872893854,0.0831220443193473,0.438,1000,0.66156655002879
"mm10_chr16.49615621.49616121",0.826012259324289,-0.232367191283935,0.481,1000,0.668538049303323
"mm10_chr16.49616151.49616651",0.999925330203138,-0.000139534147967747,0.946,1000,0.974081847055949
"mm10_chr16.49633458.49633958",0.99854950366514,-0.00061077319790882,0.358,1000,0.66156655002879
"mm10_chr16.49647121.49647621",0.742039546023168,0.177532610261107,0.461,1000,0.663241988478771
"mm10_chr16.49664856.49665356",0.806646178500937,-0.125388443138092,0.446,1000,0.66191101936844
"mm10_chr16.49737534.49738034",0.654199062069989,-0.199904991993137,0.188,1000,0.66156655002879
"mm10_chr16.49746496.49746996",0.999923570242835,3.10258215933603e-05,0.736,1000,0.837438444924406
"mm10_chr16.49771461.49771961",0.725203319572693,-0.137627705447987,0.227,1000,0.66156655002879
"mm10_chr16.49803941.49804441",0.755800847334011,-0.142355486317642,0.184,1000,0.66156655002879
"mm10_chr16.49805100.49805600",0.80170670159262,0.0821961981797688,0.423,1000,0.66156655002879
"mm10_chr16.49807480.49807980",0.928409904635767,0.0392596648830002,0.369,1000,0.66156655002879
"mm10_chr16.49888058.49888558",0.999870603691273,0.000111279472739556,0.905,1000,0.949820389105059
"mm10_chr16.49891174.49891674",0.683744029202941,-0.34498703914298,0.135,1000,0.66156655002879
"mm10_chr16.49894782.49895282",0.753243766320477,-0.201263701170348,0.262,1000,0.66156655002879
"mm10_chr16.49899107.49899607",0.998529916165105,-0.000975360081244853,0.485,1000,0.669845158118958
"mm10_chr16.49908263.49908763",0.655783905898372,-0.206306325087482,0.224,1000,0.66156655002879
"mm10_chr16.49916718.49917218",0.999689092191005,0.000137981848980826,0.743,1000,0.84284328107126
"mm10_chr16.49922019.49922519",0.999911857405729,2.96376410854067e-05,0.899,1000,0.946972131967008
"mm10_chr16.49965550.49966050",0.691044436958798,0.141375420318744,0.242,1000,0.66156655002879
"mm10_chr16.50009436.50009936",0.753752812908895,-0.099398828284019,0.174,1000,0.66156655002879
"mm10_chr16.50010066.50010566",0.999056305183007,-0.000562018169680715,0.458,1000,0.662853642866321
"mm10_chr16.50019518.50020018",0.999894602628404,8.75190813939002e-05,0.871,1000,0.929912476250792
"mm10_chr16.50045933.50046433",0.125066703721962,-18.908629612895,0.215,1000,0.66156655002879
"mm10_chr16.50075509.50076009",0.998903624766905,-0.000373631313450363,0.521,1000,0.685958919087785
"mm10_chr16.50155740.50156240",0.78139221826373,0.0920720148790472,0.241,1000,0.66156655002879
"mm10_chr16.50168346.50168846",0.756313438256293,-0.0868560544333067,0.308,1000,0.66156655002879
"mm10_chr16.50172755.50173255",0.708480456718702,-0.14689386474269,0.174,1000,0.66156655002879
"mm10_chr16.50174345.50174845",0.729393852314299,-0.23767406034726,0.269,1000,0.66156655002879
"mm10_chr16.50175231.50175731",0.644857530247488,0.183019032650644,0.256,1000,0.66156655002879
"mm10_chr16.50176384.50176884",0.732333044002645,-0.144016918878484,0.251,1000,0.66156655002879
"mm10_chr16.50182755.50183255",0.765368936535779,-0.123218764679113,0.279,1000,0.66156655002879
"mm10_chr16.50183276.50183776",0.750997190658661,-0.113605164164646,0.317,1000,0.66156655002879
"mm10_chr16.50185063.50185563",0.742678286023438,-0.118180070339568,0.298,1000,0.66156655002879
"mm10_chr16.50189088.50189588",0.767297131372647,-0.149330596374101,0.292,1000,0.66156655002879
"mm10_chr16.50214795.50215295",0.760220629854783,-0.251646613608368,0.321,1000,0.66156655002879
"mm10_chr16.50238008.50238508",0.790317839192092,0.096373639234097,0.223,1000,0.66156655002879
"mm10_chr16.50242371.50242871",0.701410307553685,0.141419922279852,0.221,1000,0.66156655002879
"mm10_chr16.50254468.50254968",0.780673203084717,0.211317529761319,0.318,1000,0.66156655002879
"mm10_chr16.50307126.50307626",0.99887249925117,-0.000352378832931125,0.257,1000,0.66156655002879
"mm10_chr16.50309380.50309880",0.999888741119733,-5.55670868452964e-05,0.891,1000,0.941958986579706
"mm10_chr16.50364024.50364524",0.647246134789394,0.279142519790237,0.18,1000,0.66156655002879
"mm10_chr16.50364612.50365112",0.77849376892469,-0.169723740165916,0.237,1000,0.66156655002879
"mm10_chr16.50380926.50381426",0.794535797735937,-0.128806882794655,0.332,1000,0.66156655002879
"mm10_chr16.50528715.50529215",0.999953987176203,-2.6313590649486e-05,0.951,1000,0.977111564833156
"mm10_chr16.50530040.50530540",0.800291704263365,-0.21712490973534,0.178,1000,0.66156655002879
"mm10_chr16.50553584.50554084",0.913124746497955,0.0447854438540675,0.285,1000,0.66156655002879
"mm10_chr16.50673159.50673659",0.781974213086757,-0.105681787806856,0.312,1000,0.66156655002879
"mm10_chr16.50689053.50689553",0.861753570421262,-0.0324144822268348,0.237,1000,0.66156655002879
"mm10_chr16.50736679.50737179",0.999810698071644,-0.000234123881614632,0.519,1000,0.685118202106417
"mm10_chr16.50752128.50752628",0.6936514626282,0.0918270677328369,0.13,1000,0.66156655002879
"mm10_chr16.50752993.50753493",0.999916240250049,3.39124830833303e-05,0.914,1000,0.955044596646729
"mm10_chr16.50753570.50754070",0.721584336434967,0.112665021918712,0.178,1000,0.66156655002879
"mm10_chr16.50799322.50799822",0.719780646519979,-0.304464129393452,0.156,1000,0.66156655002879
"mm10_chr16.50820338.50820838",0.754809477835469,-0.132329261897499,0.289,1000,0.66156655002879
"mm10_chr16.50840651.50841151",0.996855322625744,0.00122472618021421,0.358,1000,0.66156655002879
"mm10_chr16.50841664.50842164",0.778704307096997,-0.428826719726052,0.364,1000,0.66156655002879
"mm10_chr16.50842793.50843293",0.785323722893396,-0.0699119898471265,0.204,1000,0.66156655002879
"mm10_chr16.50847639.50848139",0.736386067539735,-0.135995490254062,0.214,1000,0.66156655002879
"mm10_chr16.50862842.50863342",0.999968214715676,1.41852582783397e-05,0.958,1000,0.980836537001609
"mm10_chr16.50863547.50864047",0.890241459096985,-0.0768340519942472,0.349,1000,0.66156655002879
"mm10_chr16.50901334.50901834",0.994402525452901,0.00567927964690769,0.327,1000,0.66156655002879
"mm10_chr16.51041162.51041662",0.666405139145131,-0.184313303708325,0.253,1000,0.66156655002879
"mm10_chr16.51046322.51046822",0.773465335482578,0.124613766878011,0.346,1000,0.66156655002879
"mm10_chr16.51050578.51051078",0.818107336836558,0.130220971093743,0.381,1000,0.66156655002879
"mm10_chr16.51051366.51051866",0.839485651080282,-0.0802328873956057,0.29,1000,0.66156655002879
"mm10_chr16.51052081.51052581",0.799868982195049,-0.139977370087701,0.368,1000,0.66156655002879
"mm10_chr16.51052766.51053266",0.999979557314769,1.28456168003616e-05,0.967,1000,0.985502282138863
"mm10_chr16.51053588.51054088",0.73248654767914,-0.221677056175832,0.309,1000,0.66156655002879
"mm10_chr16.51119793.51120293",0.999750596141141,-0.00070598352803645,0.655,1000,0.776347465372987
"mm10_chr16.51181249.51181749",0.862255184840057,-0.0717326259544416,0.272,1000,0.66156655002879
"mm10_chr16.51352947.51353447",0.779395414447835,0.0895124034974048,0.319,1000,0.66156655002879
"mm10_chr16.51384930.51385430",0.732494446454324,-0.138745053413123,0.324,1000,0.66156655002879
"mm10_chr16.51759216.51759716",0.67621035497736,-0.15866562318706,0.177,1000,0.66156655002879
"mm10_chr16.51933051.51933551",0.818709774409692,-0.0932506188396072,0.422,1000,0.66156655002879
"mm10_chr16.52056549.52057049",0.999948152093512,-2.33533066061843e-05,0.954,1000,0.978702692834322
"mm10_chr16.52060140.52060640",0.80213781129116,-0.108715119009617,0.385,1000,0.66156655002879
"mm10_chr16.52095485.52095985",0.812905781456023,-0.0751532570809147,0.199,1000,0.66156655002879
"mm10_chr16.52109821.52110321",0.74772884907744,-0.138046094064967,0.178,1000,0.66156655002879
"mm10_chr16.52110684.52111184",0.798661148921113,-0.172672003415634,0.181,1000,0.66156655002879
